source_id,incident_id,short_description,description,category,subcategory,priority,impact,urgency,resolution,data_source
2173,ZENODO_TRAIN_01097,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
8254,ZENODO_TRAIN_01098,Basis User - [TICKET ID] - [NAME]lena ([COMPANY]. [LOCATION])Service Request: Basis User     Create Windows account for internal user  [NAME]lena ([COMPANY]. [LOCATION])     Firstname:  [NAME]  Lastna,Basis User - [TICKET ID] - [NAME]lena ([COMPANY]. [LOCATION])Service Request: Basis User     Create Windows account for internal user  [NAME]lena ([COMPANY]. [LOCATION])     Firstname:  [NAME]  Lastname:  [NAME]  Cost Center:  174443  Company:  [COMPANY] Berlin GmbH  Department:  GTC-[ADDRESS]  ZIP:  [ADDRESS]  City:  [ADDRESS]  Country:  Germany  Office:       Important: Please set the EA10 to the following value: 13589 (leave blank. when empty)  Please create Exchange and Skype account.  The user needs at least the following access permissions:  (RW) H:/%username%  (RO) J:/Auftrag  (RW) J:/Info  (RW) J:/Transfer  (RO) J:/Vorlagen  Access to [COMPANY] intranet  Access to [SOFTWARE] ([SERVER])  Requestor:  [NAME] ([COMPANY]. [LOCATION])     Desired date:  Jan  1 2019 12:00AM     Additional information:   Liebes [COMPANY]-Team.   Laptop. Bildschirm. Tastatur .Telefon. Headset bitte aus Gerätepool Berlin. falls vorhanden  Tastatur und Laptop bitte englische Tastatur  danke,Support general,unknown,unknown,,,,zenodo_it_support_tickets
1003,ZENODO_TRAIN_01099,[TICKET ID] - New Support Ticket received  - BB Work app reinstall,[TICKET ID] - New Support Ticket received  - BB Work app reinstall,Support general,unknown,unknown,,,,zenodo_it_support_tickets
3988,ZENODO_TRAIN_01100,URGENT: Restore file on onedrive in sharepoint GTC-SCM. ticket for BeaS,URGENT: Restore file on onedrive in sharepoint GTC-SCM. ticket for BeaS,Software,unknown,unknown,,,,zenodo_it_support_tickets
8297,ZENODO_TRAIN_01101,Emailing to [EMAIL] is not workingWhen I email to the distribution group [EMAIL] no user receives my email and I am not getting a bounce back or error emails.,Emailing to [EMAIL] is not workingWhen I email to the distribution group [EMAIL] no user receives my email and I am not getting a bounce back or error emails.,O365,unknown,unknown,,,,zenodo_it_support_tickets
4539,ZENODO_TRAIN_01102,Acesso a pasta de rede,Acesso a pasta de rede,Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
9550,ZENODO_TRAIN_01103,File Share Access - [TICKET ID] - [NAME] ([COMPANY]D. [LOCATION])Service Request: File Share Access     Grant access to file share for the following user:  [NAME] ([COMPANY]D. [LOCATION]) (Username: [,File Share Access - [TICKET ID] - [NAME] ([COMPANY]D. [LOCATION])Service Request: File Share Access     Grant access to file share for the following user:  [NAME] ([COMPANY]D. [LOCATION]) (Username: [USERNAME])  Access Type: (RW) Read / Write  File Share:  Bitte erteilen Sie [NAME] [NAME] Zugriff auf den Ordner J:/SB-H     Requestor: [NAME] ([COMPANY]. [LOCATION])  Comment:  Verrechnung über[LOCATION]31000,Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
8471,ZENODO_TRAIN_01104,acesso à pasta no J,acesso à pasta no J,Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
3817,ZENODO_TRAIN_01105,DFS Replication is[LOCATION]working!DFS replication between[LOCATION]and[LOCATION]is[LOCATION]working in both direction,DFS Replication is[LOCATION]working!DFS replication between[LOCATION]and[LOCATION]is[LOCATION]working in both direction,Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
6385,ZENODO_TRAIN_01106,Status des Systems [SERVER],Status des Systems [SERVER],Software,unknown,unknown,,,,zenodo_it_support_tickets
12,ZENODO_TRAIN_01107,Windows user [NAME] can use users deplewsk office 365 without password,Windows user [NAME] can use users deplewsk office 365 without password,O365,unknown,unknown,,,,zenodo_it_support_tickets
4676,ZENODO_TRAIN_01108,Firewalleinstellung AardevoGuten Tag.    Wir haben bei Aardevo wahrscheinlich ein Problem mit der Firewalleinstellung. Wenn wir (auf 2 Computern hier in Nagele getestet) die folgenden Accessordner öff,Firewalleinstellung AardevoGuten Tag.    Wir haben bei Aardevo wahrscheinlich ein Problem mit der Firewalleinstellung. Wenn wir (auf 2 Computern hier in Nagele getestet) die folgenden Accessordner öffnen. laden sie entweder extrem langsam bzw. reagieren nach einer Zeit nicht mehr und lassen sich dann auch nicht mehr schließen. nur noch durch runterfahren des Computers.    J:/ST_MAS/Markerauftrag_2018/ Markerauftrag_Frontend_Zuechter (2)  J:/ST_MAS/Markerauftrag_2018/ Markerauftrag_Frontend_Markerleute  J:/ST_MAS/Markerauftrag_2018/ Markerauftrag_Zwischenablage_Zuechter_erweitert    In Einbeck funktioniert der Zugang einwandfrei.    Wir sind vom Funktionieren sehr abhängig. weshalb es gut wäre. wenn sie schnellst möglich eine Lösung finden könnten. Vielen Dank!    Mit freundlichen Grüßen.  [NAME],Support general,unknown,unknown,,,,zenodo_it_support_tickets
1103,ZENODO_TRAIN_01109,[TICKET ID] - New Support Ticket received  - Bloqueio e cancelamento de usuário - [NAME] [NAME],[TICKET ID] - New Support Ticket received  - Bloqueio e cancelamento de usuário - [NAME] [NAME],Active Directory,unknown,unknown,,,,zenodo_it_support_tickets
1029,ZENODO_TRAIN_01110,[TICKET ID] - New information received on closed ticket  - [COMPANY] internet - cannot access training registration,[TICKET ID] - New information received on closed ticket  - [COMPANY] internet - cannot access training registration,Support general,unknown,unknown,,,,zenodo_it_support_tickets
8758,ZENODO_TRAIN_01111,Locked out of emailI cant log onto email on phone or the computer.  It asks for sign in but fails,Locked out of emailI cant log onto email on phone or the computer.  It asks for sign in but fails,Support general,unknown,unknown,,,,zenodo_it_support_tickets
201,ZENODO_TRAIN_01112,Access Driver J,Access Driver J,Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
1656,ZENODO_TRAIN_01113,File Share Access - [TICKET ID] - [ADDRESS]. [NAME] ([COMPANY]A. [LOCATION]),File Share Access - [TICKET ID] - [ADDRESS]. [NAME] ([COMPANY]A. [LOCATION]),Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
1896,ZENODO_TRAIN_01114,Create Shared Mailbox - [EMAIL] - [EMAIL],Create Shared Mailbox - [EMAIL] - [EMAIL],Support general,unknown,unknown,,,,zenodo_it_support_tickets
1905,ZENODO_TRAIN_01115,File Share Access - [TICKET ID] - [NAME] ([COMPANY] [LOCATION]),File Share Access - [TICKET ID] - [NAME] ([COMPANY] [LOCATION]),Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
1917,ZENODO_TRAIN_01116,File Share Access - [TICKET ID] - [NAME] ([COMPANY] [LOCATION]),File Share Access - [TICKET ID] - [NAME] ([COMPANY] [LOCATION]),Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
13926,ZENODO_TRAIN_01117,Acesso ao e-mail marketing e comunicação,Acesso ao e-mail marketing e comunicação,Support general,unknown,unknown,,,,zenodo_it_support_tickets
1971,ZENODO_TRAIN_01118,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
6665,ZENODO_TRAIN_01119,The following system must be set to End Of Life in Nexthink and checked for[LOCATION]reservations:  [SERVER]  -Automated ticket creation-Please remove the system from Nexthink according to the[LOCATIO,The following system must be set to End Of Life in Nexthink and checked for[LOCATION]reservations:  [SERVER]  -Automated ticket creation-Please remove the system from Nexthink according to the[LOCATION]process and please verify if any[LOCATION]reservations exist. If yes. please remove reservations and note down the corresponding IP(s) and inform [COMPANY] network team to remove firewall rules if there are any.,EOL,unknown,unknown,,,,zenodo_it_support_tickets
2028,ZENODO_TRAIN_01120,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
1780,ZENODO_TRAIN_01121,Shared Mailbox Access - [AWS_ACCESS_KEY] - [EMAIL],Shared Mailbox Access - [AWS_ACCESS_KEY] - [EMAIL],Support general,unknown,unknown,,,,zenodo_it_support_tickets
2085,ZENODO_TRAIN_01122,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
1226,ZENODO_TRAIN_01123,[TICKET ID] - New Support Ticket received  - google earth,[TICKET ID] - New Support Ticket received  - google earth,Software,unknown,unknown,,,,zenodo_it_support_tickets
2330,ZENODO_TRAIN_01124,Shared Mailbox Access - [AWS_ACCESS_KEY] - [EMAIL],Shared Mailbox Access - [AWS_ACCESS_KEY] - [EMAIL],Support general,unknown,unknown,,,,zenodo_it_support_tickets
9831,ZENODO_TRAIN_01125,The following system must be set to End Of Life in Nexthink and checked for[LOCATION]reservations:  [SERVER]  -Automated ticket creation-Please remove the system from Nexthink according to the[LOCATIO,The following system must be set to End Of Life in Nexthink and checked for[LOCATION]reservations:  [SERVER]  -Automated ticket creation-Please remove the system from Nexthink according to the[LOCATION]process and please verify if any[LOCATION]reservations exist. If yes. please remove reservations and note down the corresponding IP(s) and inform [COMPANY] network team to remove firewall rules if there are any.,EOL,unknown,unknown,,,,zenodo_it_support_tickets
67,ZENODO_TRAIN_01126,Basis User - [TICKET ID] -Service Request: Basis User     Create Windows account for internal user       Firstname:  [NAME]  Lastname:  [NAME] Center:  174454  Company:    Department:  [LOCATION]  Str,Basis User - [TICKET ID] -Service Request: Basis User     Create Windows account for internal user       Firstname:  [NAME]  Lastname:  [NAME] Center:  174454  Company:    Department:  [LOCATION]  Street:    ZIP:    City:    Country:  [ADDRESS]  Office:       Important: Please set the EA10 to the following value: [USERNAME]@Felipe (leave blank. when empty)  Please create Exchange and Skype account.  The user needs at least the following access permissions:  (RW) H:/%username%  (RO) J:/Auftrag  (RW) J:/Info  (RW) J:/Transfer  (RO) J:/Vorlagen  Access to [COMPANY] intranet  Access to [SOFTWARE] ([SERVER])  Requestor:  [NAME] ([COMPANY]. [LOCATION])     Desired date:  Jan 30 2019 12:00AM     Additional information:   Der neue Kollege startet am 01.02.2019,Support general,unknown,unknown,,,,zenodo_it_support_tickets
1902,ZENODO_TRAIN_01127,File Share Access - [TICKET ID] - [NAME] ([COMPANY] [LOCATION]),File Share Access - [TICKET ID] - [NAME] ([COMPANY] [LOCATION]),Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
10374,ZENODO_TRAIN_01128,File Share Access - [TICKET ID] - [USERNAME]. [NAME] ([COMPANY]. [LOCATION])Service Request: File Share Access     Grant access to file share for the following user:  [USERNAME]. Gerrit ([COMPANY]. [L,File Share Access - [TICKET ID] - [USERNAME]. [NAME] ([COMPANY]. [LOCATION])Service Request: File Share Access     Grant access to file share for the following user:  [USERNAME]. Gerrit ([COMPANY]. [LOCATION]) (Username: [USERNAME])  Access Type: (RW) Read / Write  File Share:  J:/Raumbuchungen     Requestor: [NAME] ([COMPANY]. [LOCATION])  Comment:,Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
11009,ZENODO_TRAIN_01129,Wireless driver for [NAME]When he unplugs and reconnects her laptop. it doesnt connect - I suspect its a driver issue. Can anyone help please    [NAME]BA. PMP. CISSP      Head of IT  [COMPANY] Service,Wireless driver for [NAME]When he unplugs and reconnects her laptop. it doesnt connect - I suspect its a driver issue. Can anyone help please    [NAME]BA. PMP. CISSP      Head of IT  [COMPANY] Services North America  Phone [PHONE]         Mobile [PHONE]  [EMAIL]<mailto:[EMAIL]>            [URL]>,Computer-Services,unknown,unknown,,,,zenodo_it_support_tickets
3830,ZENODO_TRAIN_01130,Initiated by GIT: Missing connection to all securitytools on system [SERVER],Initiated by GIT: Missing connection to all securitytools on system [SERVER],Software,unknown,unknown,,,,zenodo_it_support_tickets
1842,ZENODO_TRAIN_01131,Shared Mailbox Access - [ADDRESS] - [EMAIL],Shared Mailbox Access - [ADDRESS] - [EMAIL],Support general,unknown,unknown,,,,zenodo_it_support_tickets
354,ZENODO_TRAIN_01132,need to change Hostname,need to change Hostname,Active Directory,unknown,unknown,,,,zenodo_it_support_tickets
2164,ZENODO_TRAIN_01133,Remove unauthorized e-mail forwarding to external,Remove unauthorized e-mail forwarding to external,Support general,unknown,unknown,,,,zenodo_it_support_tickets
1539,ZENODO_TRAIN_01134,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
1568,ZENODO_TRAIN_01135,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
1701,ZENODO_TRAIN_01136,Shared Mailbox Access - [TICKET ID] - [EMAIL],Shared Mailbox Access - [TICKET ID] - [EMAIL],Support general,unknown,unknown,,,,zenodo_it_support_tickets
1690,ZENODO_TRAIN_01137,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
2462,ZENODO_TRAIN_01138,The following system must be set to End Of Life in Nexthink and checked for[LOCATION]reservations:  [SERVER]  -Automated ticket creation-Please remove the system from Nexthink according to the[LOCATIO,The following system must be set to End Of Life in Nexthink and checked for[LOCATION]reservations:  [SERVER]  -Automated ticket creation-Please remove the system from Nexthink according to the[LOCATION]process and please verify if any[LOCATION]reservations exist. If yes. please remove reservations and note down the corresponding IP(s) and inform [COMPANY] network team to remove firewall rules if there are any.,EOL,unknown,unknown,,,,zenodo_it_support_tickets
1869,ZENODO_TRAIN_01139,Remove File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),Remove File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
624,ZENODO_TRAIN_01140,[TICKET ID] - A Support Ticket was forwarded to your role  - Wrong OU. display name and email signature,[TICKET ID] - A Support Ticket was forwarded to your role  - Wrong OU. display name and email signature,O365,unknown,unknown,,,,zenodo_it_support_tickets
1767,ZENODO_TRAIN_01141,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION]),File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION]),Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
1135,ZENODO_TRAIN_01142,[TICKET ID] - A Support Ticket was forwarded to your role  - Problema para ingresar a una pagina,[TICKET ID] - A Support Ticket was forwarded to your role  - Problema para ingresar a una pagina,Support general,unknown,unknown,,,,zenodo_it_support_tickets
1315,ZENODO_TRAIN_01143,[TICKET ID] - New Support Ticket received  - New User - [NAME] [USERNAME],[TICKET ID] - New Support Ticket received  - New User - [NAME] [USERNAME],Active Directory,unknown,unknown,,,,zenodo_it_support_tickets
4129,ZENODO_TRAIN_01144,Basis User - [TICKET ID] - [NAME]. [NAME] ([COMPANY]. [LOCATION])Service Request: Basis User     Create Windows account for internal user  [USERNAME] [NAME] ([COMPANY]. [LOCATION])     Firstname:  [NA,Basis User - [TICKET ID] - [NAME]. [NAME] ([COMPANY]. [LOCATION])Service Request: Basis User     Create Windows account for internal user  [USERNAME] [NAME] ([COMPANY]. [LOCATION])     Firstname:  [NAME]  Lastname:  [NAME]  Cost Center:  44256  Company:  SEMILLAS [COMPANY] Chile Ltda.  Department:  [COMPANY]_BR-[ADDRESS] Km 79  ZIP:  [ADDRESS]  City:  [ADDRESS]  Country:  [ADDRESS]  Office:       Important: Please set the EA10 to the following value: 13273 (leave blank. when empty)  Please create Exchange and Skype account.  The user needs at least the following access permissions:  Access to [SOFTWARE] ([SERVER])  Requestor: [NAME] ([COMPANY]. [LOCATION])     Desired date:  Aug 17 2018  5:00AM     Additional information:   Please. change his mail account to [EMAIL] Please. grant the same access and profile as user [NAME],Active Directory,unknown,unknown,,,,zenodo_it_support_tickets
716,ZENODO_TRAIN_01145,[TICKET ID] - New Support Ticket received  - Basis User - [USERNAME] - Klemm. [NAME] ([COMPANY]. [LOCATION]),[TICKET ID] - New Support Ticket received  - Basis User - [USERNAME] - Klemm. [NAME] ([COMPANY]. [LOCATION]),Support general,unknown,unknown,,,,zenodo_it_support_tickets
724,ZENODO_TRAIN_01146,[TICKET ID] - New Support Ticket received  - Basis User - [USERNAME] -,[TICKET ID] - New Support Ticket received  - Basis User - [USERNAME] -,Support general,unknown,unknown,,,,zenodo_it_support_tickets
1666,ZENODO_TRAIN_01147,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION]),File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION]),Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
770,ZENODO_TRAIN_01148,[TICKET ID] - A Support Ticket was forwarded to you  - firma en email sufre alteraciones,[TICKET ID] - A Support Ticket was forwarded to you  - firma en email sufre alteraciones,O365,unknown,unknown,,,,zenodo_it_support_tickets
5864,ZENODO_TRAIN_01149,Recuperar documento excel,Recuperar documento excel,O365,unknown,unknown,,,,zenodo_it_support_tickets
1198,ZENODO_TRAIN_01150,[TICKET ID] - A Support Ticket was forwarded to you  - need install printer,[TICKET ID] - A Support Ticket was forwarded to you  - need install printer,Computer-Services,unknown,unknown,,,,zenodo_it_support_tickets
2086,ZENODO_TRAIN_01151,Shared Mailbox Access - [ADDRESS] - [EMAIL],Shared Mailbox Access - [ADDRESS] - [EMAIL],Support general,unknown,unknown,,,,zenodo_it_support_tickets
1732,ZENODO_TRAIN_01152,File Share Access - [TICKET ID] - [NAME] ([COMPANY]F. [LOCATION]),File Share Access - [TICKET ID] - [NAME] ([COMPANY]F. [LOCATION]),Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
2268,ZENODO_TRAIN_01153,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
2292,ZENODO_TRAIN_01154,Shared Mailbox Access - [AWS_ACCESS_KEY] - [EMAIL],Shared Mailbox Access - [AWS_ACCESS_KEY] - [EMAIL],Support general,unknown,unknown,,,,zenodo_it_support_tickets
5154,ZENODO_TRAIN_01155,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])Service Request: File Share Access     Grant access to file share for the following user:  [USERNAME]. [NAME] ([COMPANY]. [LOCATION]) (U,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])Service Request: File Share Access     Grant access to file share for the following user:  [USERNAME]. [NAME] ([COMPANY]. [LOCATION]) (Username: [USERNAME])  Access Type: (RW) Read / Write  File Share:      J:/CE-STA/      please create the folder if it does not yet exist and give R/W access for this and all subfolders.        Requestor: [NAME] ([COMPANY]. [LOCATION])  Comment:,Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
1454,ZENODO_TRAIN_01156,WG: VPN/Serverzugriff -- fehlende Berechtigung,WG: VPN/Serverzugriff -- fehlende Berechtigung,Support general,unknown,unknown,,,,zenodo_it_support_tickets
1939,ZENODO_TRAIN_01157,File Share Access - [TICKET ID] - Peters. Ole ([COMPANY]A. [LOCATION]),File Share Access - [TICKET ID] - Peters. Ole ([COMPANY]A. [LOCATION]),Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
2499,ZENODO_TRAIN_01158,Skype Meeting Button Berechtigung erteilen auf [EMAIL],Skype Meeting Button Berechtigung erteilen auf [EMAIL],O365,unknown,unknown,,,,zenodo_it_support_tickets
1777,ZENODO_TRAIN_01159,Shared Mailbox Access - [AWS_ACCESS_KEY] - [EMAIL],Shared Mailbox Access - [AWS_ACCESS_KEY] - [EMAIL],Support general,unknown,unknown,,,,zenodo_it_support_tickets
14145,ZENODO_TRAIN_01160,File Share Access - [TICKET ID] - [USERNAME]. Adrian ([COMPANY]. [LOCATION])Service Request: File Share Access     Grant access to file share for the following user:  [USERNAME]. ([COMPANY]. [LOCATION,File Share Access - [TICKET ID] - [USERNAME]. Adrian ([COMPANY]. [LOCATION])Service Request: File Share Access     Grant access to file share for the following user:  [USERNAME]. ([COMPANY]. [LOCATION]) (Username: [USERNAME])  Access Type: (RW) Read / Write  File Share:  J:/PSM-Tool     Requestor: [NAME] ([COMPANY]. [LOCATION])  Comment:,Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
11338,ZENODO_TRAIN_01161,The following system must be set to End Of Life in Nexthink and checked for[LOCATION]reservations:  [SERVER]  -Automated ticket creation-Please remove the system from Nexthink according to the[LOCATIO,The following system must be set to End Of Life in Nexthink and checked for[LOCATION]reservations:  [SERVER]  -Automated ticket creation-Please remove the system from Nexthink according to the[LOCATION]process and please verify if any[LOCATION]reservations exist. If yes. please remove reservations and note down the corresponding IP(s) and inform [COMPANY] network team to remove firewall rules if there are any.,EOL,unknown,unknown,,,,zenodo_it_support_tickets
1577,ZENODO_TRAIN_01162,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
1298,ZENODO_TRAIN_01163,[TICKET ID] - New Support Ticket received  - [COMPANY]ulos de Segurança banco do Brasil - Itau e Caixa,[TICKET ID] - New Support Ticket received  - [COMPANY]ulos de Segurança banco do Brasil - Itau e Caixa,Software,unknown,unknown,,,,zenodo_it_support_tickets
1487,ZENODO_TRAIN_01164,File Share Access - [TICKET ID] - Pintos. [NAME] ([COMPANY]. [LOCATION]),File Share Access - [TICKET ID] - Pintos. [NAME] ([COMPANY]. [LOCATION]),Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
9934,ZENODO_TRAIN_01165,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. BRLM)Service Request: File Share Access     Grant access to file share for the following user:  [NAME] ([COMPANY]. BRLM) (Username: [USERNAME])  Ac,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. BRLM)Service Request: File Share Access     Grant access to file share for the following user:  [NAME] ([COMPANY]. BRLM) (Username: [USERNAME])  Access Type: (RW) Read / Write  File Share:      N:/[SERVER]/[USERNAME]        R/W including all subfolders.         Requestor: [NAME] ([COMPANY]. [LOCATION])  Comment:,Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
6576,ZENODO_TRAIN_01166,configure access to use kes group all usersPlease configure for the mailbox [EMAIL] the right to use the [COMPANY] group all users mail distribution group.  Please forward ticket to BEAS.  Request is ,configure access to use kes group all usersPlease configure for the mailbox [EMAIL] the right to use the [COMPANY] group all users mail distribution group.  Please forward ticket to BEAS.  Request is appoved!  [NAME],Active Directory,unknown,unknown,,,,zenodo_it_support_tickets
942,ZENODO_TRAIN_01167,[TICKET ID] - New Support Ticket received  - Server,[TICKET ID] - New Support Ticket received  - Server,Support general,unknown,unknown,,,,zenodo_it_support_tickets
2216,ZENODO_TRAIN_01168,Shared Mailbox Access - [AWS_ACCESS_KEY] - [EMAIL],Shared Mailbox Access - [AWS_ACCESS_KEY] - [EMAIL],Support general,unknown,unknown,,,,zenodo_it_support_tickets
2313,ZENODO_TRAIN_01169,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
1655,ZENODO_TRAIN_01170,Shared Mailbox Access - [AWS_ACCESS_KEY] - [EMAIL],Shared Mailbox Access - [AWS_ACCESS_KEY] - [EMAIL],Support general,unknown,unknown,,,,zenodo_it_support_tickets
2300,ZENODO_TRAIN_01171,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
623,ZENODO_TRAIN_01172,[TICKET ID] - A Support Ticket was forwarded to your role  - Wrong OU.  display name and email signature,[TICKET ID] - A Support Ticket was forwarded to your role  - Wrong OU.  display name and email signature,O365,unknown,unknown,,,,zenodo_it_support_tickets
10993,ZENODO_TRAIN_01173,File Share Access - [TICKET ID] - [NAME]OliverService Request: File Share Access     Grant access to file share for the following user:  [NAME]Oliver (Username: [USERNAME])  Access Type: (RW) Read / W,File Share Access - [TICKET ID] - [NAME]OliverService Request: File Share Access     Grant access to file share for the following user:  [NAME]Oliver (Username: [USERNAME])  Access Type: (RW) Read / Write  File Share:  J:/MA-BD     Requestor: [NAME] ([COMPANY]. [LOCATION])  Comment:,Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
2219,ZENODO_TRAIN_01174,Shared Mailbox Access - [ADDRESS] - [EMAIL],Shared Mailbox Access - [ADDRESS] - [EMAIL],Support general,unknown,unknown,,,,zenodo_it_support_tickets
6441,ZENODO_TRAIN_01175,acceso al N,acceso al N,Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
1835,ZENODO_TRAIN_01176,not getting mails from [SOFTWARE],not getting mails from [SOFTWARE],Support general,unknown,unknown,,,,zenodo_it_support_tickets
4128,ZENODO_TRAIN_01177,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])Service Request: File Share Access     Grant access to file share for the following user:  [NAME] ([COMPANY]. [LOCATION]) (Username: [US,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])Service Request: File Share Access     Grant access to file share for the following user:  [NAME] ([COMPANY]. [LOCATION]) (Username: [USERNAME])  Access Type: (RW) Read / Write  File Share:  J:/[COMPANY]/HR     Requestor: [NAME] ([COMPANY]. [LOCATION])  Comment:,Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
1879,ZENODO_TRAIN_01178,Shared Mailbox Access - [TICKET ID] - [EMAIL],Shared Mailbox Access - [TICKET ID] - [EMAIL],Support general,unknown,unknown,,,,zenodo_it_support_tickets
729,ZENODO_TRAIN_01179,[TICKET ID] - New Support Ticket received  - Remove File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION]),[TICKET ID] - New Support Ticket received  - Remove File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION]),Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
1716,ZENODO_TRAIN_01180,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
4673,ZENODO_TRAIN_01181,Review Email configuration for [NAME],Review Email configuration for [NAME],Support general,unknown,unknown,,,,zenodo_it_support_tickets
2260,ZENODO_TRAIN_01182,File Share Access - [TICKET ID] - [NAME] (KWA. [LOCATION]),File Share Access - [TICKET ID] - [NAME] (KWA. [LOCATION]),Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
1590,ZENODO_TRAIN_01183,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
1333,ZENODO_TRAIN_01184,[TICKET ID] - New Support Ticket received  - busqueda citrix mas lvs,[TICKET ID] - New Support Ticket received  - busqueda citrix mas lvs,Software,unknown,unknown,,,,zenodo_it_support_tickets
7894,ZENODO_TRAIN_01185,Excel file in Sharepoint corrupted,Excel file in Sharepoint corrupted,Software,unknown,unknown,,,,zenodo_it_support_tickets
